series_code,series_desc,pallet_id,pallet_available_flag,item_id,item_desc,family_code,reporting_group_desc,publisher_desc,imprint_desc,us_price,can_price,pub_date,quantity,Extended Retail,Extended @ 3%
9780316072212,HUK AGED ASSORTED,MO065219,Y,9781529387452,NATIONAL TREAS,23060102,BOOKPOINT,JOHN MURRAY PRESS,JOHN MURRAY,19.99,21.99,2023-10-10,1,21.99,0.66
9780316072212,HUK AGED ASSORTED,MO065219,Y,9781529318272,WINDSWEPT & IN,23060402,BOOKPOINT,JOHN MURRAY PRESS,TWO ROADS,17.99,23.99,2022-11-22,1,23.99,0.72
9780316072212,HUK AGED ASSORTED,MO065219,Y,9781529350432,BACK TO NATURE,23060402,BOOKPOINT,JOHN MURRAY PRESS,TWO ROADS,17.99,19.99,2021-09-14,1,19.99,0.6
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781445146485,CURIOSITY BOX:,23030902,BOOKPOINT,HACHETTE CHILDREN`S,FRANKLIN WATTS,10.99,13.99,2019-11-26,2,27.98,0.84
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781445152462,SS RUGBY,23030902,BOOKPOINT,HACHETTE CHILDREN`S,FRANKLIN WATTS,12.99,13.99,2018-07-17,1,13.99,0.42
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781445159034,NEW ADVENTURES,23030902,BOOKPOINT,HACHETTE CHILDREN`S,FRANKLIN WATTS,12.99,16.99,2022-02-15,1,16.99,0.51
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781445161686,IT'S MY BODY,23030902,BOOKPOINT,HACHETTE CHILDREN`S,FRANKLIN WATTS,13.99,15.99,2022-11-15,1,15.99,0.48
9780316072212,HUK AGED ASSORTED,MO071146,Y,9780340875582,MIXED UP TALES,23030102,BOOKPOINT,HACHETTE CHILDREN`S,HODDER CHILDREN`S,11.95,12.95,2005-09-15,1,12.95,0.39
9780316072212,HUK AGED ASSORTED,MO071146,Y,9780340956489,HENDERSON'S BO,23030102,BOOKPOINT,HACHETTE CHILDREN`S,HODDER CHILDREN`S,11.99,13.99,2009-02-05,1,13.99,0.42
9780316072212,HUK AGED ASSORTED,MO071146,Y,9780340988954,SIX DINNER SID,23030102,BOOKPOINT,HACHETTE CHILDREN`S,HODDER CHILDREN`S,9.99,10.99,2011-07-12,1,10.99,0.33
9780316072212,HUK AGED ASSORTED,MO071146,Y,9780340999172,HENDERSON'S BO,23030102,BOOKPOINT,HACHETTE CHILDREN`S,HODDER CHILDREN`S,10.99,10.99,2012-02-07,1,10.99,0.33
9780316072212,HUK AGED ASSORTED,MO071146,Y,9780340999202,CHERUB: PEOPLE,23030102,BOOKPOINT,HACHETTE CHILDREN`S,HODDER CHILDREN`S,11.99,13.99,2012-04-06,1,13.99,0.42
9780316072212,HUK AGED ASSORTED,MO071146,Y,9780340999615,SECRET BRKRS 1,23030102,BOOKPOINT,HACHETTE CHILDREN`S,HODDER CHILDREN`S,10.99,11.99,2014-06-03,1,11.99,0.36
9780316072212,HUK AGED ASSORTED,MO071146,Y,9780340999790,JACK AND JILL,23030102,BOOKPOINT,HACHETTE CHILDREN`S,HODDER CHILDREN`S,8.99,9.99,2013-09-03,2,19.98,0.6
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781444928563,CHERUB: LONE W,23030102,BOOKPOINT,HACHETTE CHILDREN`S,HODDER CHILDREN`S,10.99,10.99,2015-06-30,1,10.99,0.33
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781444932188,CHRISTMFRYTMUP,23030120,BOOKPOINT,HACHETTE CHILDREN`S,HODDER CHILDREN`S,9.99,10.99,2018-12-18,1,10.99,0.33
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781444933277,NADIYA BK STRY,23030103,BOOKPOINT,HACHETTE CHILDREN`S,HODDER CHILDREN`S,19.99,23.99,2017-10-17,1,23.99,0.72
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781444934397,EVIE SLVR UNIC,23030102,BOOKPOINT,HACHETTE CHILDREN`S,HODDER CHILDREN`S,9.99,12.99,2022-01-25,1,12.99,0.39
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781444937282,"READY, RABBIT?",23030102,BOOKPOINT,HACHETTE CHILDREN`S,HODDER CHILDREN`S,10.99,13.99,2022-02-22,1,13.99,0.42
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781444938418,ADVENTURES OF,23030102,BOOKPOINT,HACHETTE CHILDREN`S,HODDER CHILDREN`S,9.99,11.99,2019-05-28,1,11.99,0.36
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781444941999,EMILYBROWNFACH,23030103,BOOKPOINT,HACHETTE CHILDREN`S,HODDER CHILDREN`S,14.99,16.99,2018-12-18,1,16.99,0.51
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781444946314,WHERE THE SEA,23030102,BOOKPOINT,HACHETTE CHILDREN`S,HODDER CHILDREN`S,10.99,12.99,2021-02-16,1,12.99,0.39
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781444950786,FLEA SEEKS DOG,23030102,BOOKPOINT,HACHETTE CHILDREN`S,HODDER CHILDREN`S,10.99,13.99,2022-11-01,1,13.99,0.42
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781444956122,BONES AND BISC,23030103,BOOKPOINT,HACHETTE CHILDREN`S,HODDER CHILDREN`S,13.99,17.99,2021-08-03,1,17.99,0.54
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781444960075,MYSTERY BU BK1,23030102,BOOKPOINT,HACHETTE CHILDREN`S,HODDER CHILDREN`S,10.99,12.99,2022-04-19,1,12.99,0.39
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781444960402,MYSTERY OF MIS,23030102,BOOKPOINT,HACHETTE CHILDREN`S,HODDER CHILDREN`S,10.99,12.99,2022-04-12,1,12.99,0.39
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781444961171,MOS MESS BK14,23030102,BOOKPOINT,HACHETTE CHILDREN`S,HODDER CHILDREN`S,10.99,12.99,2022-04-12,1,12.99,0.39
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781444962000,STORIES OF S,23030136,BOOKPOINT,HACHETTE CHILDREN`S,HODDER CHILDREN`S,13.99,15.99,2023-09-05,1,15.99,0.48
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781444962574,WISHING-CHAIR,23030102,BOOKPOINT,HACHETTE CHILDREN`S,HODDER CHILDREN`S,9.99,11.99,2022-12-13,2,23.98,0.72
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781444962666,JANE AUSTEN'S,23030102,BOOKPOINT,HACHETTE CHILDREN`S,HODDER CHILDREN`S,13.99,15.99,2022-11-15,2,31.98,0.96
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781444962680,JANE AUSTEN'S,23030102,BOOKPOINT,HACHETTE CHILDREN`S,HODDER CHILDREN`S,13.99,15.99,2022-11-22,1,15.99,0.48
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781444965391,STORIES OF MIS,23030102,BOOKPOINT,HACHETTE CHILDREN`S,HODDER CHILDREN`S,10.99,13.99,2022-11-01,2,27.98,0.84
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781444965971,STORIES OF NAT,23030103,BOOKPOINT,HACHETTE CHILDREN`S,HODDER CHILDREN`S,9.99,12.99,2022-11-01,1,12.99,0.39
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781444966053,STORIES OF ANI,23030103,BOOKPOINT,HACHETTE CHILDREN`S,HODDER CHILDREN`S,9.99,12.99,2022-11-01,2,25.98,0.78
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781444966060,ENCHNTDLIB(WA),23030103,BOOKPOINT,HACHETTE CHILDREN`S,HODDER CHILDREN`S,9.99,12.99,2023-01-03,2,25.98,0.78
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781444966077,ENCHANTED LIBR,23030103,BOOKPOINT,HACHETTE CHILDREN`S,HODDER CHILDREN`S,9.99,12.99,2023-03-21,1,12.99,0.39
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781444966084,ENCHNTDLIB(SN),23030103,BOOKPOINT,HACHETTE CHILDREN`S,HODDER CHILDREN`S,9.99,12.99,2023-01-03,1,12.99,0.39
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781444966091,ENCHNTDLIB(FF),23030103,BOOKPOINT,HACHETTE CHILDREN`S,HODDER CHILDREN`S,9.99,12.99,2023-01-03,1,12.99,0.39
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781444966107,ENCHNTDLIB(TT),23030103,BOOKPOINT,HACHETTE CHILDREN`S,HODDER CHILDREN`S,9.99,12.99,2023-01-03,1,12.99,0.39
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781444966114,STORIES OF FAV,23030103,BOOKPOINT,HACHETTE CHILDREN`S,HODDER CHILDREN`S,9.99,12.99,2022-11-01,2,25.98,0.78
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781444966138,STORIES OF DRE,23030103,BOOKPOINT,HACHETTE CHILDREN`S,HODDER CHILDREN`S,9.99,12.99,2022-11-01,1,12.99,0.39
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781444969214,FIVE-MINUTE,23030102,BOOKPOINT,HACHETTE CHILDREN`S,HODDER CHILDREN`S,13.99,15.99,2023-11-07,3,47.97,1.44
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781444969719,MYSTRY S C3,23030136,BOOKPOINT,HACHETTE CHILDREN`S,HODDER CHILDREN`S,17.99,19.99,2023-11-14,2,39.98,1.2
9780316072212,HUK AGED ASSORTED,MO071146,Y,9780349001821,ES  FRNDS FSCO,23030502,BOOKPOINT,HACHETTE CHILDREN`S,LITTLE BROWN YOUNG READERS UK,8.99,9.99,2017-10-10,1,9.99,0.3
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781408304372,BEAST QUEST 25,23030202,BOOKPOINT,HACHETTE CHILDREN`S,ORCHARD BOOKS,5.99,5.99,2015-01-06,1,5.99,0.18
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781408313114,BEAST QUEST 44,23030202,BOOKPOINT,HACHETTE CHILDREN`S,ORCHARD BOOKS,5.99,5.99,2015-04-21,1,5.99,0.18
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781408313206,BQ 53,23030202,BOOKPOINT,HACHETTE CHILDREN`S,ORCHARD BOOKS,5.99,5.99,2014-09-01,1,5.99,0.18
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781408313213,BQ 54,23030202,BOOKPOINT,HACHETTE CHILDREN`S,ORCHARD BOOKS,5.99,5.99,2014-09-01,1,5.99,0.18
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781408313220,BQ SPCL 7,23030202,BOOKPOINT,HACHETTE CHILDREN`S,ORCHARD BOOKS,5.99,5.99,2014-10-01,1,5.99,0.18
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781408315200,BQ 57,23030202,BOOKPOINT,HACHETTE CHILDREN`S,ORCHARD BOOKS,5.99,5.99,2014-10-01,1,5.99,0.18
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781408318409,BQ MSTR DST 3,23030202,BOOKPOINT,HACHETTE CHILDREN`S,ORCHARD BOOKS,5.99,5.99,2016-10-11,1,5.99,0.18
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781408318676,BQ BTTLE BST,23030202,BOOKPOINT,HACHETTE CHILDREN`S,ORCHARD BOOKS,9.99,12.99,2014-08-01,1,12.99,0.39
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781408324103,BQ SPCL 12,23030202,BOOKPOINT,HACHETTE CHILDREN`S,ORCHARD BOOKS,6.99,8.99,2014-09-01,1,8.99,0.27
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781408326428,KATIE LNDN XMS,23030202,BOOKPOINT,HACHETTE CHILDREN`S,ORCHARD BOOKS,10.99,11.99,2016-11-01,1,11.99,0.36
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781408327647,MVS MERMDSISTR,23030202,BOOKPOINT,HACHETTE CHILDREN`S,ORCHARD BOOKS,9.99,10.99,2018-03-06,2,21.98,0.66
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781408329160,SCRT KNGDOM PX,23030202,BOOKPOINT,HACHETTE CHILDREN`S,ORCHARD BOOKS,5.99,6.99,2017-06-06,1,6.99,0.21
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781408331934,KATIE IN LNDN,23030202,BOOKPOINT,HACHETTE CHILDREN`S,ORCHARD BOOKS,9.99,9.99,2014-05-01,3,29.97,0.9
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781408332412,KATIE IN SCOTL,23030202,BOOKPOINT,HACHETTE CHILDREN`S,ORCHARD BOOKS,9.99,9.99,2014-06-05,1,9.99,0.3
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781408332429,KTIE SPN PRNCS,23030202,BOOKPOINT,HACHETTE CHILDREN`S,ORCHARD BOOKS,11.99,12.99,2015-09-03,1,12.99,0.39
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781408332450,KATIE WATERLIL,23030202,BOOKPOINT,HACHETTE CHILDREN`S,ORCHARD BOOKS,10.99,10.99,2015-08-25,1,10.99,0.33
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781408334874,BQ 83,23030202,BOOKPOINT,HACHETTE CHILDREN`S,ORCHARD BOOKS,5.99,5.99,2016-11-08,1,5.99,0.18
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781408336434,UNICORN PRINCE,23030202,BOOKPOINT,HACHETTE CHILDREN`S,ORCHARD BOOKS,10.99,12.99,2020-06-23,1,12.99,0.39
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781408338872,MAGICANF MATFW,23030202,BOOKPOINT,HACHETTE CHILDREN`S,ORCHARD BOOKS,8.99,10.0,2022-03-01,2,20.0,0.6
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781408340806,GQ 92 THORON,23030202,BOOKPOINT,HACHETTE CHILDREN`S,ORCHARD BOOKS,6.99,8.99,2016-06-21,1,8.99,0.27
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781408340868,BQ 95 KRYTOR,23030202,BOOKPOINT,HACHETTE CHILDREN`S,ORCHARD BOOKS,5.99,5.99,2016-11-08,1,5.99,0.18
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781408343074,BEAST QUEST S,23030202,BOOKPOINT,HACHETTE CHILDREN`S,ORCHARD BOOKS,6.99,8.99,2019-08-06,2,17.98,0.54
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781408343135,BEAST QUST 100,23030202,BOOKPOINT,HACHETTE CHILDREN`S,ORCHARD BOOKS,7.99,10.99,2017-06-20,2,21.98,0.66
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781408343234,BQ OKIRA CRSHR,23030202,BOOKPOINT,HACHETTE CHILDREN`S,ORCHARD BOOKS,5.99,5.99,2017-11-14,1,5.99,0.18
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781408343364,BEASTQUESTMENO,23030202,BOOKPOINT,HACHETTE CHILDREN`S,ORCHARD BOOKS,7.99,10.99,2018-11-20,1,10.99,0.33
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781408343494,BEAST QUEST X,23030202,BOOKPOINT,HACHETTE CHILDREN`S,ORCHARD BOOKS,7.99,10.99,2019-08-06,2,21.98,0.66
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781408345474,BQ ULTIMATE,23030203,BOOKPOINT,HACHETTE CHILDREN`S,ORCHARD BOOKS,17.99,22.99,2016-12-06,2,45.98,1.38
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781408349823,DSCVR ART KTIE,23030202,BOOKPOINT,HACHETTE CHILDREN`S,ORCHARD BOOKS,6.99,7.99,2017-11-28,1,7.99,0.24
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781408349922,BOY WHO STEALS,23030202,BOOKPOINT,HACHETTE CHILDREN`S,ORCHARD BOOKS,11.99,13.99,2020-11-24,1,13.99,0.42
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781408351727,CHRISTMAS CARO,23030202,BOOKPOINT,HACHETTE CHILDREN`S,ORCHARD BOOKS,10.99,12.99,2020-12-15,2,25.98,0.78
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781408353523,THERE'S A LION,23030202,BOOKPOINT,HACHETTE CHILDREN`S,ORCHARD BOOKS,9.99,12.99,2021-06-01,1,12.99,0.39
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781408355756,OSCAR THE HUNG,23030202,BOOKPOINT,HACHETTE CHILDREN`S,ORCHARD BOOKS,10.99,12.99,2020-11-17,1,12.99,0.39
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781408355961,BLUE,23030202,BOOKPOINT,HACHETTE CHILDREN`S,ORCHARD BOOKS,10.99,13.99,2022-02-08,3,41.97,1.26
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781408357859,BEAST QUEST: N,23030202,BOOKPOINT,HACHETTE CHILDREN`S,ORCHARD BOOKS,6.99,8.99,2019-12-24,1,8.99,0.27
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781408357910,BEAST QUEST: S,23030202,BOOKPOINT,HACHETTE CHILDREN`S,ORCHARD BOOKS,9.99,11.99,2022-10-11,1,11.99,0.36
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781408359396,OSCAR THE HUNG,23030202,BOOKPOINT,HACHETTE CHILDREN`S,ORCHARD BOOKS,10.99,12.99,2022-03-15,1,12.99,0.39
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781408361863,BEAST QUEST: L,23030202,BOOKPOINT,HACHETTE CHILDREN`S,ORCHARD BOOKS,7.99,10.99,2020-12-29,1,10.99,0.33
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781408362143,BEAST QUEST:,23030202,BOOKPOINT,HACHETTE CHILDREN`S,ORCHARD BOOKS,7.99,10.99,2021-11-30,1,10.99,0.33
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781408362204,BEAST QUEST:,23030202,BOOKPOINT,HACHETTE CHILDREN`S,ORCHARD BOOKS,7.99,10.99,2021-11-23,2,21.98,0.66
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781841212968,CAN YOU CATCH,23030201,BOOKPOINT,HACHETTE CHILDREN`S,ORCHARD BOOKS,9.99,9.99,2003-06-26,1,9.99,0.3
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781842550205,THIEVES OSTIA,23030302,BOOKPOINT,HACHETTE CHILDREN`S,ORION CHILDREN`S,10.99,11.99,2002-04-01,1,11.99,0.36
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781842550212,SECRET VESUVIU,23030302,BOOKPOINT,HACHETTE CHILDREN`S,ORION CHILDREN`S,10.99,11.99,2002-07-01,1,11.99,0.36
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781842555064,SIRENS SURRNTM,23030302,BOOKPOINT,HACHETTE CHILDREN`S,ORION CHILDREN`S,10.99,11.99,2006-09-07,1,11.99,0.36
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781842556085,MAN PMGRNT STR,23030302,BOOKPOINT,HACHETTE CHILDREN`S,ORION CHILDREN`S,10.99,11.99,2010-02-24,1,11.99,0.36
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781526382665,JOB SQUAD: WE,23031147,BOOKPOINT,HACHETTE CHILDREN`S,PAT-A-CAKE,10.99,13.99,2022-12-13,1,13.99,0.42
9780316072212,HUK AGED ASSORTED,MO071146,Y,9780750298209,GRT FR LNDN,23031003,BOOKPOINT,HACHETTE CHILDREN`S,WAYLAND,17.99,18.99,2016-11-01,1,18.99,0.57
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781526303462,SH MR FAWKES,23031002,BOOKPOINT,HACHETTE CHILDREN`S,WAYLAND,7.99,8.99,2017-11-07,1,8.99,0.27
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781526311719,GET ACTIVE!: M,23031002,BOOKPOINT,HACHETTE CHILDREN`S,WAYLAND,13.99,15.99,2022-05-17,1,15.99,0.48
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781526360175,BOYSGUIDEGRWUP,23031202,BOOKPOINT,HACHETTE CHILDREN`S,WREN & ROOK,11.99,12.99,2018-10-23,4,51.96,1.56
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781526360182,GIRLS GUIDE GU,23031202,BOOKPOINT,HACHETTE CHILDREN`S,WREN & ROOK,11.99,12.99,2018-10-23,1,12.99,0.39
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781526361073,BRONTES,23031202,BOOKPOINT,HACHETTE CHILDREN`S,WREN & ROOK,12.99,14.99,2022-12-13,1,14.99,0.45
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781526361868,YOU GOT THIS,23031202,BOOKPOINT,HACHETTE CHILDREN`S,WREN & ROOK,15.99,17.99,2022-04-05,1,17.99,0.54
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781526363893,YOU WILL BE OK,23031202,BOOKPOINT,HACHETTE CHILDREN`S,WREN & ROOK,15.99,17.99,2024-02-13,2,35.98,1.08
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781399700665,STILL POINTS,23040103,BOOKPOINT,HACHETTE IRELAND,HACHETTE IRELAND,22.99,29.99,2023-01-10,1,29.99,0.9
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781444743579,AFT THE WEDDIN,23040102,BOOKPOINT,HACHETTE IRELAND,HACHETTE IRELAND,14.99,15.99,2014-11-25,2,31.98,0.96
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781473664661,VISITOR,23040102,BOOKPOINT,HACHETTE IRELAND,HACHETTE IRELAND,22.99,24.99,2019-01-15,1,24.99,0.75
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781473691797,IF ONLY,23040102,BOOKPOINT,HACHETTE IRELAND,HACHETTE IRELAND,15.99,17.99,2020-10-06,1,17.99,0.54
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781529371833,ANY GIRL,23040102,BOOKPOINT,HACHETTE IRELAND,HACHETTE IRELAND,19.99,21.99,2023-07-04,1,21.99,0.66
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781529381412,CRUEL DEEDS,23040102,BOOKPOINT,HACHETTE IRELAND,HACHETTE IRELAND,17.99,19.99,2023-05-16,1,19.99,0.6
9780316072212,HUK AGED ASSORTED,MO071146,Y,9780747267201,HAREM,23020101,BOOKPOINT,HEADLINE,HEADLINE,11.99,11.99,2003-09-01,1,11.99,0.36
9780316072212,HUK AGED ASSORTED,MO071146,Y,9780755322985,BUTCHR ST PETR,23020101,BOOKPOINT,HEADLINE,HEADLINE,9.99,10.99,2005-12-05,1,10.99,0.33
9780316072212,HUK AGED ASSORTED,MO071146,Y,9780755353828,BLOOD CROWS,23020102,BOOKPOINT,HEADLINE,HEADLINE,15.99,17.99,2014-07-29,2,35.98,1.08
9780316072212,HUK AGED ASSORTED,MO071146,Y,9780755364220,POIROT AND ME,23020102,BOOKPOINT,HEADLINE,HEADLINE,13.99,16.99,2014-07-15,1,16.99,0.51
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781035401208,HOPE THIS HE,23020103,BOOKPOINT,HEADLINE,HEADLINE,26.99,32.99,2023-09-26,2,65.98,1.98
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781035404537,DUE DATE,23020102,BOOKPOINT,HEADLINE,HEADLINE,17.99,19.99,2024-03-05,1,19.99,0.6
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781035404933,GOOD BAD HISTO,23020102,BOOKPOINT,HEADLINE,HEADLINE,17.99,19.99,2023-10-24,2,39.98,1.2
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781472204394,DEAD GROUND,23020102,BOOKPOINT,HEADLINE,HEADLINE,14.99,15.99,2014-10-07,1,15.99,0.48
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781472213686,INVADER,23020102,BOOKPOINT,HEADLINE,HEADLINE,15.99,17.99,2017-04-25,1,17.99,0.54
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781472228215,BLOOD TIDE (PA,23020102,BOOKPOINT,HEADLINE,HEADLINE,15.99,17.99,2019-09-03,1,17.99,0.54
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781472228277,KILLING HOUSE,23020102,BOOKPOINT,HEADLINE,HEADLINE,15.99,17.99,2019-10-08,1,17.99,0.54
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781472234049,"EAT, DRINK, RU",23020102,BOOKPOINT,HEADLINE,HEADLINE,17.99,19.99,2020-12-29,1,19.99,0.6
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781472235213,BITTER TWINS (,23020102,BOOKPOINT,HEADLINE,HEADLINE,17.99,19.99,2023-01-17,3,59.97,1.8
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781472235244,POISON SONG  (,23020102,BOOKPOINT,HEADLINE,HEADLINE,17.99,19.99,2023-01-17,3,59.97,1.8
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781472242587,NEW GIRL,23020102,BOOKPOINT,HEADLINE,HEADLINE,15.99,17.99,2018-03-27,1,17.99,0.54
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781472264251,HOPEFORTHEBEST,23020102,BOOKPOINT,HEADLINE,HEADLINE,17.99,19.99,2019-05-28,3,59.97,1.8
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781472264374,SOMETHING GIRL,23020102,BOOKPOINT,HEADLINE,HEADLINE,13.99,17.99,2020-04-14,1,17.99,0.54
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781472267788,TOMB WITH VIEW,23020102,BOOKPOINT,HEADLINE,HEADLINE,17.99,19.99,2022-08-23,1,19.99,0.6
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781472268457,PRISONER,23020103,BOOKPOINT,HEADLINE,HEADLINE,26.99,32.99,2022-03-01,1,32.99,0.99
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781472273208,ANOTHER TIME,23020102,BOOKPOINT,HEADLINE,HEADLINE,15.99,17.99,2022-06-07,4,71.96,2.16
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781472273512,FORFEIT,23020102,BOOKPOINT,HEADLINE,HEADLINE,15.99,17.99,2022-03-01,1,17.99,0.54
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781472277459,PUNDAMENTALIST,23020102,BOOKPOINT,HEADLINE,HEADLINE,17.99,19.99,2023-01-31,1,19.99,0.6
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781472280404,CHAMP & CHUMP,23020102,BOOKPOINT,HEADLINE,HEADLINE,17.99,19.99,2022-08-23,2,39.98,1.2
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781472281272,"GOODBYE,",23020102,BOOKPOINT,HEADLINE,HEADLINE,17.99,19.99,2023-11-14,1,19.99,0.6
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781472281968,SPITFIRE KIDS,23020103,BOOKPOINT,HEADLINE,HEADLINE,28.99,36.99,2022-02-22,1,36.99,1.11
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781472281999,SPITFIRE KIDS,23020102,BOOKPOINT,HEADLINE,HEADLINE,17.99,19.99,2022-08-30,1,19.99,0.6
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781472285713,CURTAIN CALL,23020102,BOOKPOINT,HEADLINE,HEADLINE,17.99,19.99,2023-01-17,1,19.99,0.6
9780316072212,HUK AGED ASSORTED,MO071146,Y,9781472286895,CATALOGUE OF C,23020102,BOOKPOINT,HEADLINE,HEADLINE,15.99,17.99,2022-08-23,5,89.95,2.7
